tzeldin88;0
DEACTIVATIONPRESCRIPTION.NET;30
any01;1
Dreampuf;0
Desmond Liang;6
justify;0
peaceprayer;0
krak;0
Christophe Trevisani Chavey;1
Marc LaFleur;1
johnnycrash;3
MalsiaPro;1
misterjaytee;1
dmarucco;1
micheal blunning;13
Taras;4
nikc.org;3
Vara Prasad.M;1
ManuelBS;0
Parvinder;33
ilearnphpbeginner;0
nobar;6
mr.b;2
pmneve;0
Dae KIM;12
aduric;8
hertzsprung;1
hus;1
triggerNZ;2
Anzurio;15
Santhosh Shettigar;2
Tom Brothers;4
symplectic;0
cirrus75;0
ingredient_15939;10
BGH;6
dj_goku;3
user54151;1
jeffkolez;1
aczarnowski;2
ruderic;-1
SamRowley;0
Linley;0
GutierrezDev;1
Shamster;5
Jhorra;1
Ragnis;59
diego nunes;0
joshperry;9
mrhangz;2
bpoetz;3
Jerve;0
lithelike;50
user367856;1
Pnutz;2
BrianCooksey;1
AGW;0
Lior Cohen;3
al-Amjad Tawfiq Isstaif;4
Neil Brown;5
Carl Trapani;2
user358176;1
Frxstrem;7
Tim Gee;1
SkypeMeSM;3
Stefan H;1
Janosch;14
Rhamphoryncus;3
oldpatricka;1
GregDean;0
mwa;63
bleach;1
Ramesh Soni;8
Nidonocu;15
NoazDad;1
Gepro;3
Belgurinn;1
Delameko;1
tonyhb;3
Turbodurso;1
ilial;6
user414610;2
user501861;2
ruckuus;0
mephisto123;2
bsripgh;5
user40341;3
JBRWilkinson;2
Johnis;1
Massey;2
Michael Papps;2
mosheb;3
Aaron Newton;4
user315511;0
user365610;13
levis3;2
Jenya Y.;2
CSecord;0
applecommander;0
smohamed;0
ExodusNicholas;7
icnivad;5
Soujanya;0
Jericho Kain;0
muntasir;1
Dan Esparza;26
RinKaMan;0
ReiGarcia;3
Minbot;0
ozz;1
Andreas Ka;1
Peter van der Zee;0
FeatherLick;0
EvilEddie;1
Milli;11
Arjun Nayini;1
Siegesmith;6
carlsbad;0
user407601;0
grinchdee;6
warttack;0
Furunomoe;1
Julien Ferraro;4
pgraham;2
zimi;0
rcoup;11
nemetroid;2
nslowes;6
Donald Plummer;0
porchini;2
Sampson;10
ferr;0
Saumil Bhatt;1
Sagian;2
JR Chew;2
Tobias Heise;0
Daryl Spitzer;82
zslayton;23
Haghpanah;2
ehab refaat;0
jake.cook1;1
zellio;1
thanhquanky;-1
Juan Antonio;2
devi;2
Jammer;3
Copper;2
shaunak;1
Hiro Maeda;0
Kathleen Erickson;0
satta_overflow;0
caffo;97
language nerd;2
phlai;0
Nick Street;27
dismal_denizen;1
Steve Emmerson;2
d..;4
Yasmeen;13
Portablejim;7
Yuji 'Tomita' Tomita;3
Scott Lawton;4
Pedro Alves;3
Russell Hancox;0
mVChr;2
cdnicoll;0
ColinICN;3
TAdhav;2
user429126;0
Alejandro Barreiro;2
Le Tien Thanh;1
sjwb;2
therin;-2
goga;0
Jokkke99BE;7
user490231;0
JHalsey2;0
Husenica;1
Eed Ali;1
hash503;0
Tim Jansen;5
mapkyca;7
osanchezmon;2
JohnBore;2
no_idea;0
ncilep;0
Fearless Leader;33
Pedalpounder;1
elaheh naz;0
atomjack;4
David Carlson;30
Dean Bayley;0
Patrick S. Roberts;11
Gate;0
Myrth;0
Stanmx;1
Shanshui;2
ojak;3
afx114;3
gouki;61
James Baxter;1
Bergvall;2
Hari Menon;12
dragon;0
faximan;6
Moyamo;2
Daxon;2
Linas;2
Parker McGee;23
user359634;3
Eric Waldman;1
Ryo;1
Josh Schultz;1
Alvaro Justen;3
Wiirt;0
Ksamy;2
Karl Voigtland;6
deadguy;2
Haw-Bin;1
Mouna Cheikhna;2
Istinra;1
Adam Robertson;44
user99974;3
Nick Frolov;6
alekseiko;0
MariusM;6
Kaouni;0
alter;9
Marina;6
Koeckie;0
GregW;1
Erol;6
Shahyad Sharghi;8
StefWill;0
shab;1
Alexander Shvetsov;3
ararog;0
Squirrelsama;8
user413088;0
Matt Blaine;1
Dmitry Perets;5
wlangstroth;2
fess .;29
jnnnnn;59
TronCraze;1
MrTippet;0
Byron Whitlock;3
samuil;2
Benjamin Wegman;4
John Schulze;9
Adolfo;12
Alex Fortuna;3
Vasiliy Ermolovich;22
northamerican;0
Dustin Oprea;5
Twan;2
helium;3
Mahek;7
Tommy Huang;7
Nathan Massey;1
merawalaid;1
softarn;7
Jon Ruppet;1
brianm;2
Dcritelli;1
user393144;0
sloppy;3
dougy;0
MikeyLikesIt;5
delhister;5
Matteo Valdina;1
Kenny Leu;5
bdudaday;2
dbugger;73
Maxolidean;2
Manale;0
Ke.;2
John K.;1
Peter D.;3
d rao;0
devzero;1
Ionut;1
beauburrier;7
Alex Payne;1
Laoma from Singapore;8
DevinM;0
EmDash;8
Nathan Kidd;2
nilphilus;0
gnm;5
compozer;2
Nurul Ferdous;0
Tami Wright;1
zobdos;8
second;6
tmoisan;6
KelNoReem;4
user365747;1
blooware;1
Josh Infiesto;5
kash;1
dmirkitanov;1
abvi;0
dtroy;3
Steve Trout;169
Santosh Botre;0
Yurec;2
pythagoras;0
Kyte;2
Andez;2
Remco Storm;1
einat;4
Naj;1
rahijain;7
user133018;1
Matt Lowden;0
Donny Swany;1
MaxBlack;0
tiggercm;6
lolseal;1
DeltaFox;1
Mohsan;2
Chip Ashby;0
buddahfist;4
DazzledKid;3
hspim;1
Swingline Rage;6
2daaa;9
C Stahl;0
user346511;1
onorua;0
Mike Ryan;1
Zain Rizvi;40
helpisrequired;0
Aardvark;7
dirkgently;6
Tony Harrison;1
Void.Tan;0
Yi Jiang;5
qwebek;0
TimTowdi;9
Bob Jarvis;2
Fuad Malikov;4
user329974;0
user885412;0
el2iot2;8
Joe Bienkowski;25
richyz;4
Tor Hovland;4
Zefo;6
user196615;0
WeNeigh;2
Ragunathan;2
jodm;4
deleted77;6
uhs;0
Uxgru Revisions;2
munificent;6
echox;20
chiesa;2
Václav Slavík;27
J E Bailey;1
BusterX;2
Katelyn;3
muttley91;10
Eric Bowman - abstracto -;3
Donald Peter;0
CuriousBobIsCurious;0
Axarydax;2
martini-bonanza;2
user413266;0
amehta;3
Nate;6
aqk;2
Jumbogram;4
Noob002;0
Nate-;0
Bob Johnson;0
Matt X;2
Jauco;2
Messa;10
wildwobby;3
Carl J;1
molleman;3
user531771;1
Tom Alderman;1
user503267;0
henryc2323;46
Anton Mellit;3
Gary Rowe;3
Trent;5
moogoo;33
thesam;3
Sachin Mathew;-1
Ed Greaves;3
Neil Neely;5
Everard;4
Jon Russo;1
user503920;1
okcodemonkey;2
richBossa;5
coolboy;0
Matthew P;2
user450463;0
thras;1
nielsm;2
boss;17
a1anm;1
ko1ik;7
user355309;2
vtloc;1
I_Am_Nomad;0
isuldor;8
Posipiet;1
primeMover;1
JTtheGeek;1
chadbr;2
James G.;-7
David Lambert;6
Marcin Pieciukiewicz;1
JHORN;6
angrychimp;8
beakerchi;1
good question;0
user183825;0
guruslaw;0
seurimas;1
Kwon Ekstrom;0
harmanjd;1
Michael Forrest;7
Ohas;2
Onur Bebin;353
Swoogan;7
psdie;3
mgolus;2
Nofar;2
easel;3
Ruz;0
TeamWild;3
Grégory Joseph;2
Stanley;1
Andreas Petersson;8
SanderDolphin;2
user299342;5
Sarah Giles;-1
Gazza;0
Kaern Stone;1
Luis Hernandez;3
Nick Borodulin;14
James Cary;0
VGe0rge;2
DataMakesMeCrazy;0
BigJump;5
Giogram Grammenoudis;0
Chris Buckett;1
metao;5
Daniel LeCheminant;16
Bryan Corazza;0
Ole Dallerup;1
alexcoco;4
user403356;0
Heki;1
user532025;1
Kalyan;1
Tony Nelson;2
RaviM;0
Myworld;0
Gavin Busuttil-Reynaud;9
George Marian;1
BKSwindell;1
Earls;1
Sergikon;155
OwenK;3
Keith Adler;2
Mike Van Alstine;5
Marty Lamb;8
Christopher S;2
jablko;15
Warren Burton;3
Fook;0
Ugur;1
Spyro;11
FransGuelinckx;13
rajmohan;1
odwl;8
user404633;0
BobF;1
derGral;7
Rohin;2
Waverick;6
Stephen Montgomery;0
giassai;2
Jivec;0
CoolAJ86;87
user188402;3
Vincent Gable;3
mudface;0
john garcias;834
aston;6
buc;6
penetra;3
Daeko;2
Vinz;4
zende;47
MW.;11
goedson;4
jankkhvej;3
pocoa;5
Yuri Geinish;12
awilhite;1
Tadtoad;1
pumphandle;2
amye;0
Jet Guo;7
Rudenoise;17
klekker;14
Zvan;1
user294382;8
carrot_programmer_3;1
rahmud;2
esarjeant;6
Piotr Anders;0
Raymond Kroeker;2
user200290;6
ScottMc;0
ion;2
NSDestr0yer;1
user552190;0
wasif hussain;0
WerkkreW;1
mturquette;39
b1_;3
nameless;0
FortyVsZero;1
user1159290;0
OrdoDei;1
Seraphim;0
user266965;0
nooob;2
angleto;0
user517353;0
mcstrother;6
GuerreroTook;1
user301089;0
Tristan Lear;5
Aleks Wrotor;4
duhanebel;4
dirkse;0
Jason Punyon;6
Harshil Patel;1
user326116;1
mplarsen;0
Andy Stampor;2
julienln;19
JustinW;3
Andrés Sepúlveda;1
Jahid57;6
Pasquel von Savant;5
JHCO;0
Rox;2
David Vydra;6
S. Bokhorst;0
ysen;0
Johnboat;1
Adam Jenkin;10
conradsteink;3
Anders Holmberg;2
Jimmy Dean;1
Jinto;0
saugata;3
an phu;11
jiaoziren;12
Lakitu;3
user217029;1
Igor Parra;0
Jón Trausti;4
portalpie;2
Ender Özcan;2
trichterwolke;2
vagfot;0
Jerome Cance;4
Daniel Ingraham;9
vkoul;5
user432533;1
Adinia;3
phimuemue;3
Marcel Roma;1
ppearcy;2
Mark Koberlein;6
Eric Pugh;2
Raphael Jolivet;5
sp3tsnaz;0
SqueeDee;1
valve2010;0
E. Tal;72
Mirza Dobric;2
Ross Presser;2
唐英荣;6
furstgurshnur;0
deadbeef;1
Dabo;1
jimm-cl;1
Andrey Stukalin;0
Almond;2
David Lay;7
Shaun Austin;9
wqw;2
ashes999;3
Pramod Sivadas;5
jw13;0
Mark Keeto Obcena;17
nedruod;5
PitneFor;0
Sherwin James;0
BIBD;3
coder1cv8;1
asker;19
Michael Tabolsky;13
streetlogics;0
Subhasis;1
tw39124;19
Amorya;3
rarbox;2
RichieKing;0
parrker9;3
LukeClayroad;0
Aevum Decessus;2
Peter Schuetze;4
velaia;2
Kat Brown;1
SoniX;0
Ben JOhnson;2
user543932;0
pablomarti;0
jospBln;0
Misa;1
AUU;13
Saurabh Gokhale;324
Ryan Detzel;7
Joshua Burns;2
Naish44;1
ch4nd4n;0
yretuta;3
user28515;0
Joan Smith;0
George0x77;0
user353759;56
Thomas Jensen;3
empireofempires;1
Nicolas Bottarini;1
Geeklat;0
user34529;2
The Woo;2
user265066;0
irwinb;21
Shumais Ul Haq;9
lxndr;1
user266044;0
Michael Timoshin;2
hubertus;1
pRoF3SoR BaLtHaZaR;2
swatkat7;0
Toiski;0
Joris Portfolioris;8
sgibbons;17
John Boker;9
Danimal;5
Yannick Motton;11
Matt Caldwell;1
ste8;1
bmillare;7
Jonas Gulle;8
The ChiliCat;10
Wolfe;1
aaaaas;2
Texec;2
ilyaigpetrov;140
Darknesschaos;1
pedromanoel;39
Mead;9
PHPWDev;2
Feroz;0
Megatron;0
fjsj;24
Darklomba;1
user244724;0
clamix;1
user380011;1
alecsammon;1
Paul Thompson;21
Jeremyvnc;2
Jeremy ODonoghue;23
user173267;2
mrkay;0
kschaper;0
routinet;2
Jeremy O'Donoghue;3
prince;0
simplesso;1
Esko;15
Nathan Ross Powell;4
MartGriff;4
Sverre Rabbelier;8
Michael Bradley;67
jartieda;0
Francis Martens;5
Tomas P.;0
Dimitri Spirtovic;6
user364685;-1
Ron O'Rourke;1
Igor Yakushchenko;1
palig;90
paul simmons;4
robertpateii;3
Wouter Vegter;7
xiefei;5
Erik Eidt;0
lastnitescurry;2
hudarsono;0
mgamer;6
Mads Mobæk;22
missingfaktor;13
DrDeth;2
EVG;2
StevenJenkins;2
user318095;0
kujawk;20
nooga;1
Danilo Campos;5
Keysa;1
volkan er;2
Shaun_web;1
siddhusingh;8
Russell Christopher;0
Mesa;1
Duncan Drennan;4
natspace;0
dugeen;0
knokio;0
Brian Anderson;0
Twiggy;1
shravster;0
danwood;4
mojo77;0
Matt Dowle;19
Teja Kantamneni;3
Doug Leary;4
SMGoodyear;1
cappuccino;3
WG3;2
Yosem;0
Riq Hopkins;1
SJan;2
TheMadHungarian;2
CessnaPilot;1
user120283;0
Ahmad adawi;2
jquery_check;1
Andy Groat;0
Thomas Marti;12
Tici;7
user2073017;0
SimonSalman;2
Diego Sanchez;-1
Astonius;1
nmz787;0
Bryan Irace;3
sharptooth;5
artran;0
user269668;1
Sagistic;8
PeqNP;1
Stellit;1
rocketmonkeys;20
Se7eN;3
user276002;1
user319490;4
smcoder;0
aldona;1
Kevin Baker;4
lalithasri;3
blakeb;1
codingguy3000;2
ichen;1
chappie;0
Elizabeth;0
Choesang;8
Vladimir Gurovich;2
gwalker;0
Yi Zhuang;2
Filippo De Luca;2
boscowitch;2
aape;1
what;1
Ripal;-1
webley;4
soar;5
HughieW;1
Forser;0
indiguy;4
dan12345;1
SHAK;0
Alasdair Stark;0
wowo_999;1
x1a4;8
jpg;1
user22943;2
Steven Pardo;2
saulposel;2
Flyers;1
Anand CSSI;1
ajgb;1
JeroenWyseur;24
Bao-Long Nguyen-Trong;0
Noti;3
jpbarto;0
Chilly Zhong;15
Melde;2
Justin Cross;1
ENG RAED;1
Dr. Evil;7
dimitrisli;3
pgarama;0
sdwilsh;2
BuckFilledPlatypus;8
ninjaneer;3
adel tehrani;1
Artyom Chakhoyan;3
William Calleja;9
Victor Hurdugaci;3
Expecto;0
mprototype;0
Richard Mason;0
dorgold;1
komidore64;0
Barry Burns;3
fishsticks;3
naren;2
user374390;1
OregonTrail;5
user299340;1
John McNair;2
Michael Schmier;1
riana;1
michael0134;1
zwippie;1
leo.Mayer;7
Paul Vincent Craven;9
joneswah;2
mnsc;2
Totomobile;1
Jozeph;0
HJG;0
NiteLite;6
Desper;1
LeeMobile;12
Infotekka;30
shweta uikey;3
Stan Kurdziel;1
user9648321;1
Danilo Bonardi;4
Icementhols;6
elevare;1
agentfll;3
bolero;1
user528194;0
craigg;0
user344858;1
Sang Shin;14
dvancouver;5
Robert DiNicolas;1
Julian Weimer;13
Fudgie;8
hoppo;2
jeffaudio;1
Árni Gunnar Ragnarsson;4
Alejandro;1
silentman.it;0
suguna;0
2potatocakes;3
Helminth;0
GeraldStü;1
nocher;1
Seth Valdetero;1
Kevin Mathis;1
Duncan Krebs;0
user318625;2
JD Courtoy;7
Zorkus;1
user373396;1
FortyTwo;2
Ephemeralis;1
user212098;9
Daniel Daranas;5
Steinar Herland;3
Revin;1
Karsa Olong;13
RichardM;1
Nizam;4
scriba;1
mary.ja45;21
user224482;1
curlingdude;5
noahlz;6
maxmc;1
xcud;32
VRedondo;1
Water7;1
Mallouli Boulbeba;3
mshamma;2
devyn furthermore;0
Aninda;0
alex_t;1
maxbareis;1
kflorence;3
Michiel Borkent;11
Jiten;0
brad yeager;1
krtek;2
HiveHicks;1
Federico Cristina;2
rts1;19
lashrew;2
Lisandro Acosta;-3
Eponymous;5
Dimitri H;0
James Murty;17
Matthias Zerau;4
exceptionerror;6
CodingInCircles;1
vulkanino;1
phsource;2
Ahmet Özgün Özcan;0
hsz;25
Daniel Dyson;2
boryn;3
user436771;0
sylv3rblade;1
toosla;39
Meldur;2
newc1;1
gergesi;22
NewToStackOverflow;5
MacMerg;-2
qqryq;3
Parth Bera;0
Ulrik Flænø Damm;-2
AjayPandey;3
Philipp Spiess;0
tommaso capelli;2
s710;2
Jared Moore;9
T3hc13h;1
Douglas H. M.;3
EShy;1
roundcrisis;9
Kibbles n Bits;0
A123321;4
Don Vince;3
conorsch;14
Cem Aykan;1
oneworld;11
StephenKing;2
user433956;0
g3k0;0
Karl Kraft;0
Henrik L.;5
njappboy;8
kovica;1
mohamed sakr;2
user506432;0
extjs-guy;1
kyoheialfaromeo2010;2
Mark Kamoski;5
Grimmo;2
Justin Kredible;14
user151024;1
Pram;5
John Leach;0
Stephen W. Carson;5
Putr;0
Greg ''Wildman'' Finzer;4
petxd086;3
Poko;2
albetroz;8
Dima_F;3
Stéphane. D.;2
Abu Dhabi;1
Prodigga;3
Diya Roy;1
Jonathan Wright;56
Diego R.;1
Robin Agrahari;0
zoomer.hammerball;0
rychphd;2
xpol;6
user477470;1
Sankar Shanmugam;0
user506089;1
Silient Killerz;0
user342394;2
Markus Kothe;1
user262792;0
Blackcoat;7
Mantas K.;0
Evan Cowden;23
John Jo;4
bhendel;4
kevin lynx;2
s at kde.org;-1
mouche;1
DomreiRoam;1
Eugen Labun;4
Black Dynamite;0
N4rk0;0
nONSENCE;2
Atefeh;2
nusrath;0
Frost.baka;21
Pedro Marques;0
gkk1969;1
beeglebug;1
whateverman;0
kcarpenter;1
hemanshu Sheth;0
tai;1
matteo rulli;0
AndyB;2
Tommy Fisk;3
sethg;0
Phob;1
Deepak Shenoy;0
Vitaly Sharovatov;5
user28742;2
Woodmister1;2
Kennzo;1
RonLugge;3
Florin Ghita;1
Kravlin;2
Harald Wellmann;2
Buchi;11
Speed Master;1
Fred Bergman;2
Eric A. Meyer;5
Trey;15
pjp;6
Sharebear;2
sbaker;2
user29928;0
Eckstein;3
philnext;1
Emaguel;0
fwgx;7
pundit;2
tnyfst;4
JoeWagner0;0
Peter Juanda;0
hko19;4
Jeremy Sharpe;4
kamal khadka;1
Danmaxis;11
Dustin Carpenter;1
cristoper;24
Douglas Weaver;1
Mojtaba Tajik;2
Booski;1
V.K.;0
pushcx;3
Adam;7
ZephirNL;-2
sing;2
theiPhoneGuy;3
Loki;15
odiseh;7
Pradeep;3
raymonddrow;1
chansuk park;10
Raymond Yee;3
Kate Brown;1
jargl;3
KTastrophy;2
Slobodan Kovacevic;8
Jeff Schumacher;3
Ivan Monteiro;2
ciju;3
user328040;1
Vnuk;1
ElTato;1
Evgeni;0
sharika;28
Tsutomu;2
Andrew McGregor;5
DJ_Steve;0
Dave Kelly;1
user313571;0
Vasil Remeniuk;8
Spoonybard;1
jimbojw;2
Adam Tauno Williams;1
Blundell;7
flex_begginer;7
CodieGod;0
ushapreethi;0
captcadaver;11
Sowmyanarayan;1
Sergei Morozov;2
JoshHetland;3
gdf;0
Ariel Arjona;1
Pepper Lebeck-Jobe;428
farhana;0
RD010;0
Kabir Rao;1
JavierIEH;1
Roy Paterson;2
Jon Price;2
ThG;9
Ish;11
Bodhi;0
Brad K.;1
TonyLa;1
user387381;7
theman;0
stroop;1
flitzwald;31
Thomas B. Higgins;2
rodriguez;2
Marcus Booster;2
user6774;1
Giulio Piancastelli;9
Chirag Dasani;1
Jianzhong Li;1
vishvAs vAsuki;2
user303907;1
conradlee;8
user267669;1
Michał Niklas;6
eriksays;1
FevDeses;7
TheWommies;5
Erik Osterman;1
Crisfole;3
Sohape;0
Alex Bardasu;0
crestronfanatic;6
Amir hossein sarajan;0
pmmaga;3
Denis R.;3
Caglar Toklu;2
Sajad Beigjani;1
blt;1
C Nagle;63
javaliker;0
Sotos;1
camflan;46
Oren Shemesh;16
Eric M.;4
Jeremy Cowles;19
jcuenod;117
user134706;1
jdgilday;4
usmanali;0
shwoodard;0
Felipe Ortega;0
Arthur Goldsmith;130
Liyakhat ali Khan;3
Jim Kemp;0
user305091;1
HuseyinUslu;4
SjB;2
Andrew Janke;8
kisna;0
Wael R.;0
adrianrf;8
zdux;1
gch;0
Eugene Marin;23
House;1
Saurabh Kumar;2
MikhailV;2
mikhuang;1
Pointy;5
Carla L;1
user240585;0
Vivek Chandraprakash;0
MAG;3
jd.;5
MSolution;2
Henrik Ripa;1
user101979;2
user395762;0
smlefo;9
Samnsparky;3
Computerish;4
0x8badf00d;1
hvgotcodes;6
user348725;1
Felix Khazin;4
hruske;2
lolicomotive;2
Docseuss;2
Data Man;144
three3;2
ggggggggg;8
Mark Birbeck;2
Tomáš Kafka;7
Orapps;6
Andrei Sch.;4
livemac;2
K Finley;5
Steve Mansfield;3
user276301;0
Eric Tuttleman;4
Jonathan Arbogast;20
user3424034;1
James Bayliss;1
ctweedy;2
Rishik Dhar;2
vkoser;8
coolgeek;1
JFK1980;4
Esko Luontola;83
Dutow;2
Jesse Squire;2
Manuel V;2
user298145;1
user153466;9
Nuno G;9
user159628;2
alvas;1
zardon;1
madovsky;0
Sean M;2
goldy;2
adamant;1
Bill Davy;0
user422020;0
cruisx;16
Marc Bria;0
Doug Treder;4
tataata;7
PhillFox;2
WamBamBoozle;3
Rod Green;2
ataulm;2
celticflute;2
dqhendricks;0
Yoo;20
muktadiur;0
Roel Schroeven;0
Jack Cox;5
nanki;1
Ranjeet Sajwan;1
Marc Schütz;2
tanis;1
dahpgjgamgan;14
Sanjo;0
Jim Sun;1
ShawnWong;1
startingprogrammer;0
Yuriy Frolov;1
Suresh Dayma;0
arcooverbeek;1
Tony Diep;8
efelton;0
a70m;251
building_stupid_apps;3
Nullqwerty;2
Frédéric Feytons;15
Hacky McCoderton FailSauce Esq;1
ronjk;6
sakthipriyabalaji;12
Espo;10
libi;4
Sebastien Dionne;0
anilgopu;0
Jonathan Hawkes;3
leafeater;37
Lovely;0
Step;1
Tinh Truong;0
copperfinger;2
user238450;1
user9627;7
bstack;1
jobwat;2
il Malvagio Dottor Prosciutto;2
shanyp;1
m4rty;1
Alexian;1
cunningdave;7
Abdullah Battal;0
Eric Steen;4
YAS;4
MrDean;0
Nick Shepherd;2
coreyward;4
Fortepianissimo;55
sarumont;80
whaley;7
Vladimir Zhilyaev;3
JC1;0
PHPWizard;0
kldavis4;0
Lars Koudal;1
Melcro;1
faboolous;0
Doug Stalter;1
55skidoo;6
Balaravi;1
ZeroElement;1
maxdj;3
kovpas;6
nimblegorilla;2
Andrey Fedoseev;2
MeqDotNet;3
Steve's a D;3
Dima Kolomiyets;1
Furl;0
huffmaster;0
Terry Mahaffey;4
Martijn de Bruijn;0
Steve Michel;1
RogerGales;1
lathander;4
SeeU;0
Dan Haavisto;4
thucker;0
user285085;1
sminar;4
WildaBeast;2
Paul Gilbertson;0
kløna;7
hubbardr;26
Concuror;0
Tobias Pirzer;6
Maher El-Atawy;2
Joyan;3
Nate Sauber;23
Bron Gondwana;2
Cantrell;1
tommywho;0
Jan Gils;4
JoeS;2
Tarun Chitra;3
user418445;0
szahn;0
MD2002;2
mojuba;4
drmanitoba;11
antongladchenko;2
Greg Pabst;2
Faron;2
user82334;3
mhughes;1
Rifat Rousseau;2
everyna;0
Dudy;1
user361183;2
draconis;3
hersh;2
Richard Forrest;0
yusami;3
Stefan Dragnev;6
mattp65;0
hometoast;5
apo;15
hLiu;0
Mike6679;5
yew tree;0
zilla;1
webgt;4
The Stig;5
Michael Grech;0
Jason Shoulders;3
hallidave;18
Shawn Hurley;1
ExplodingBoy;0
Uro;2
user351704;2
cheapskate;0
RwwL;2
Sp3ct3R;1
Ash Rowe;0
user391053;2
Tnobs;1
DolceVita;21
DBruns;1
almo;2
Ranjith;2
mrchaloo;1
Vyacheslav;4
u2elan;2
Mathieu Roger;3
PabloC;0
Alistair Nelson;1
Nick H;0
Grzegorz Adam Hankiewicz;1
minarge;1
Joeboy;1
PedroG;0
Mark Levison;93
vvsraju;0
Edouard;0
Kritzli;0
Roberto Martelloni;2
AngryHacker;5
Iain Mullan;2
Ahmad Y. Saleh;1
Dmitriy Rybakov;9
Jenn G;4
Sammu;0
RailsSon;13
user713104;1
user387663;1
StevenWilkins;2
Carvefx;1
rs82uk;29
Miro Bartos;2
Howard May;7
James Curran;5
Brian Teeter;3
Jakub Kaleta;22
DimDqkov;0
CAKyleX;0
Steve The Sultan;2
Daniel Richter;1
Stefano Gambini;0
Reigel;5
akuhn;5
Mark Byers;10
Todd Minehardt;2
Dipen;1
omgwtfbbq;7
M. S. B.;3
qualsh;0
user529868;0
Angshuman;0
distribute;1
janislaw;0
John Cromartie;4
user487363;2
Javid Al Karuzi;1
Adamski;8
greenimpala;6
cihaks;0
AppleTrue;1
Joesph Blankenship;0
kaspy;14
Dardo;6
kanishk;1
jcure;2
lazyconfabulator;3
dty;3
dmitrig01;1
ursitesion;0
Cosmin Cojocar;12
tosi;21
user544111;1
Low Kian Seong;1
user376536;2
rguo;3
Drahcir;10
Coin_op;4
Pierce Reed;3
Cheezy;2
Arun R;20
Pragma;2
mcabral;2
facepalmd;0
ferenyl;1
BillyWiz;0
Simone Di Cola;4
jaks;4
cygnus6320;0
hurst;6
Daniel Kulp;6
samnawab;0
each;3
Stela_Star;1
zeddead;1
thims;12
Steve Wellens;0
Ilan;10
Maxime Mbabele;-1
MaKo;1
user326463;0
W. Hasan;0
Xoundboy;1
Matt Brunmeier;2
Thomas Radioyes;0
benerone;6
astonishedman;0
b00tsy;1
noxtion;3
Warren Wilkinson;0
Mikael Auno;25
muxare;1
RLH;4
Alexandru Budin;1
j3st;1
Mahesh Jasti;0
Alexei Pshenichnyi;3
Barry Taylor;5
boooloooo;10
eighteyes;0
Bob Hanlon;2
SirDinosaur;0
pottedmeat;2
Tim Banks;4
vavan;6
Matlabz;1
deweylewie;42
Alerion;1
Matias Jacob;3
robsoft;3
keithl8041;2
Williwaw;2
user548606;0
phil-st;8
carthee;0
duckbox;0
jboe;1
Dav on a Plane;1
Loveesh;0
kevinarpe;9
Paul Milovanov;2
Spadar Shut;2
ddewaele;19
"Luciano ";2
Cranik;2
franbm;2
elsadek;2
Doug Lubey of Louisiana;28
altuzar;4
feragusper;11
Jay Bazuzi;9
Ross Martin;5
ms.twenty four;1
Samir Ghobril;0
Murven;1
daicoden;1
John Robertson;3
Jason Bellows;4
TheMarko;31
zuki;1
riad;9
Carl Nayak;7
Fabien.Wildcards;11
Dale Gulledge;0
dispanser;0
Maxim Antonov;1
Vijay Bobba;1
HeroicNate;0
Aaron Lawrence;3
mtjm;3
Nadav Harel;6
wooshot;0
djipko;2
James Van Huis;5
emas;2
Amedeo Ricchezza;2
Hnin Wai Lwin;0
CuppyCakes;0
user550334;0
alalonde;4
user339108;7
Nick C;2
Jalan;-1
user444540;0
Chris O;1
askalee;3
user267599;6
Zubeyir;5
Robert Jeppesen;3
Dan Weaver;4
Rocco;7
Ken Earley;2
JosefB;3
Mike Baldus;6
tutok;0
Nemekh;0
Filme Noi Cinema;11
J.Hendrix;1
user365035;0
Archinamon;1
Ashvin;2
6pk AL;1
46bit;3
turing1;1
OpaCitiZen;8
angerman;2
Simon Buchan;5
user96815;13
Kusti;9
Vegard Bakke;2
Poongdi;-2
RandomEtc;7
user259119;5
Jörgen Brutar;2
Stulli;5
Dan McClain;3
Ankita;7
Jean Paul A.K.A el_vete;0
shmall;3
Travis Laborde;1
tomg;6
The Opposite of Garbage;7
user372718;0
Michael Grosse;0
Jorik;13
tobias.mcnulty;1
Sbodd;8
thms;1
Phil Smith;0
cdhowie;6
KumarPallav;0
Esenbek Kydyr uulu;3
g051051;2
shadeglare;1
Monky;2
Ricardo Rodrigues;5
Anton Sizikov;1
Joel G;3
naitsirhc;3
zp chen;2
eLAN;3
Ben Seaman;2
asen;2
Michael Simpson;4
bonndan;1
tputkonen;5
user484146;1
nyett;0
Austen Green;7
Richard Fearn;9
pipTheGeek;2
grantY;0
Ram Krishnan;0
ahammed;2
Justin Ardini;5
Martin Glynn;0
user327613;2
raajesh;0
Chad DeShon;23
smael;1
pinky;5
samalex;2
kshama;8
JuliaKM;2
theycallmemorty;9
user394861;3
gairlo;12
w-m;2
user556415;0
skram;1
mirek;6
Dave Turner;9
dohar;0
mpalumbo;0
thomas-t1;1
houba;10
Patrick Lightbody;3
Brandon Gano;1
kelbyuk;0
djpark121;26
riadd;8
riwalk;4
Hans van Dodewaard;1
Ken Byington;4
Penchant;5
maxyfc;29
